CustomerID,VisitCount,EligibleDiscount
C02896,14,True
C02897,3,False
C02898,4,False
C02899,46,True
C02900,8,False
C02901,18,True
C02902,22,True
C02903,6,False
C02904,3,False
C02905,5,False
C02906,3,False
C02907,15,True
C02908,9,False
C02909,22,True
C02910,16,True
C02911,8,False
C02912,5,False
C02913,2,False
C02914,8,False
C02915,13,True
C02916,7,False
C02917,5,False
C02918,16,True
C02919,7,False
C02920,21,True
C02921,4,False
C02922,18,True
C02923,14,True
C02924,8,False
C02925,29,True
C02926,18,True
C02927,7,False
C02928,28,True
C02929,10,False
C02930,30,True
C02931,9,False
C02932,8,False
C02933,9,False
C02934,6,False
C02935,4,False
C02936,36,True
C02937,15,True
C02938,17,True
C02939,2,False
C02940,13,True
C02941,7,False
C02942,6,False
C02943,6,False
C02944,27,True
C02945,36,True
C02946,4,False
C02947,8,False
C02948,7,False
C02949,8,False
C02950,18,True
C02951,8,False
C02952,3,False
C02953,5,False
C02954,19,True
C02955,22,True
C02956,48,True
C02957,8,False
C02958,11,True
C02959,3,False
C02960,9,False
C02961,21,True
C02962,5,False
C02963,15,True
C02964,13,True
C02965,32,True
C02966,1,False
C02967,4,False
C02968,2,False
C02969,4,False
C02970,15,True
C02971,19,True
C02972,20,True
C02973,19,True
C02974,26,True
C02975,5,False
C02976,3,False
C02977,2,False
C02978,31,True
C02979,4,False
C02980,6,False
C02981,25,True
C02982,4,False
C02983,23,True
C02984,28,True
C02985,22,True
C02986,11,True
C02987,21,True
C02988,9,False
C02989,34,True
C02990,7,False
C02991,5,False
C02992,29,True
C02993,39,True
C02994,8,False
C02995,12,True
C02996,17,True
C02997,12,True
C02998,23,True
C02999,45,True
C03000,43,True
C03001,15,True
C03002,10,False
C03003,5,False
C03004,19,True
C03005,6,False
C03006,2,False
C03007,42,True
C03008,12,True
C03009,27,True
C03010,7,False
C03011,31,True
C03012,12,True
C03013,2,False
C03014,11,True
C03015,3,False
C03016,9,False
C03017,11,True
C03018,7,False
C03019,28,True
C03020,11,True
C03021,16,True
C03022,9,False
C03023,20,True
C03024,4,False
C03025,24,True
C03026,25,True
C03027,3,False
C03028,15,True
C03029,4,False
C03030,10,False
C03031,6,False
C03032,8,False
C03033,18,True
C03034,3,False
C03035,3,False
C03036,26,True
C03037,5,False
C03038,5,False
C03039,6,False
C03040,18,True
C03041,10,False
C03042,3,False
C03043,20,True
C03044,9,False
C03045,10,False
C03046,5,False
C03047,12,True
C03048,26,True
C03049,17,True
C03050,12,True
C03051,14,True
C03052,4,False
C03053,44,True
C03054,5,False
C03055,8,False
C03056,5,False
C03057,29,True
C03058,1,False
C03059,28,True
C03060,17,True
C03061,20,True
C03062,6,False
C03063,5,False
C03064,27,True
C03065,23,True
C03066,15,True
C03067,5,False
C03068,22,True
C03069,10,False
C03070,13,True
C03071,21,True
C03072,11,True
C03073,24,True
C03074,16,True
C03075,5,False
C03076,37,True
C03077,32,True
C03078,38,True
C03079,23,True
C03080,23,True
C03081,3,False
C03082,5,False
C03083,21,True
C03084,29,True
C03085,22,True
C03086,6,False
C03087,10,False
C03088,32,True
C03089,39,True
C03090,10,False
C03091,3,False
C03092,7,False
C03093,29,True
C03094,6,False
C03095,22,True
C03096,30,True
C03097,10,False
C03098,23,True
C03099,28,True
C03100,24,True
C03101,8,False
C03102,25,True
C03103,6,False
C03104,4,False
C03105,20,True
C03106,19,True
C03107,6,False
C03108,10,False
C03109,14,True
C03110,8,False
C03111,21,True
C03112,28,True
C03113,8,False
C03114,18,True
C03115,10,False
C03116,4,False
C03117,15,True
C03118,8,False
C03119,5,False
C03120,3,False
C03121,7,False
C03122,6,False
C03123,16,True
C03124,8,False
C03125,6,False
C03126,17,True
C03127,2,False
C03128,23,True
C03129,15,True
C03130,4,False
C03131,7,False
C03132,5,False
C03133,44,True
C03134,35,True
C03135,17,True
C03136,7,False
C03137,4,False
C03138,16,True
C03139,16,True
C03140,4,False
C03141,3,False
C03142,3,False
C03143,27,True
C03144,36,True
C03145,41,True
C03146,22,True
C03147,20,True
C03148,25,True
C03149,50,True
C03150,11,True
C03151,2,False
C03152,9,False
C03153,7,False
C03154,5,False
C03155,5,False
C03156,39,True
C03157,13,True
C03158,15,True
C03159,15,True
C03160,13,True
C03161,8,False
C03162,13,True
C03163,24,True
C03164,10,False
C03165,10,False
C03166,47,True
C03167,11,True
C03168,4,False
C03169,15,True
C03170,7,False
C03171,26,True
C03172,7,False
C03173,4,False
C03174,5,False
C03175,5,False
C03176,5,False
C03177,11,True
C03178,19,True
C03179,7,False
C03180,6,False
C03181,4,False
C03182,41,True
C03183,9,False
C03184,2,False
C03185,5,False
C03186,13,True
C03187,20,True
C03188,7,False
C03189,4,False
C03190,3,False
C03191,15,True
C03192,15,True
C03193,22,True
C03194,30,True
C03195,6,False
C03196,5,False
C03197,7,False
C03198,26,True
C03199,14,True
C03200,18,True
C03201,6,False
C03202,19,True
C03203,12,True
C03204,8,False
C03205,13,True
C03206,22,True
C03207,18,True
C03208,4,False
C03209,3,False
C03210,25,True
C03211,7,False
C03212,2,False
C03213,3,False
C03214,8,False
C03215,5,False
C03216,25,True
C03217,22,True
C03218,11,True
C03219,11,True
C03220,18,True
C03221,7,False
C03222,5,False
C03223,15,True
C03224,6,False
C03225,20,True
C03226,31,True
C03227,3,False
C03228,23,True
C03229,4,False
C03230,15,True
C03231,34,True
C03232,9,False
C03233,20,True
C03234,13,True
C03235,14,True
C03236,8,False
C03237,20,True
C03238,56,True
C03239,27,True
C03240,13,True
C03241,21,True
C03242,23,True
C03243,25,True
C03244,2,False
C03245,9,False
C03246,12,True
C03247,26,True
C03248,18,True
C03249,26,True
C03250,5,False
C03251,4,False
C03252,34,True
C03253,4,False
C03254,6,False
C03255,25,True
C03256,3,False
C03257,3,False
C03258,4,False
C03259,8,False
C03260,3,False
C03261,4,False
C03262,5,False
C03263,1,False
C03264,1,False
C03265,1,False
C03266,24,True
C03267,4,False
C03268,22,True
C03269,9,False
C03270,5,False
C03271,6,False
C03272,9,False
C03273,5,False
C03274,24,True
C03275,26,True
C03276,3,False
C03277,8,False
C03278,24,True
C03279,27,True
C03280,27,True
C03281,16,True
C03282,6,False
C03283,4,False
C03284,5,False
C03285,19,True
C03286,9,False
C03287,6,False
C03288,34,True
C03289,13,True
C03290,14,True
C03291,13,True
C03292,15,True
C03293,37,True
C03294,14,True
C03295,44,True
C03296,3,False
C03297,17,True
C03298,15,True
C03299,11,True
C03300,15,True
C03301,18,True
C03302,13,True
C03303,24,True
C03304,10,False
C03305,7,False
C03306,12,True
C03307,3,False
C03308,27,True
C03309,6,False
C03310,31,True
C03311,1,False
C03312,5,False
C03313,5,False
C03314,7,False
C03315,12,True
C03316,4,False
C03317,3,False
C03318,4,False
C03319,3,False
C03320,21,True
C03321,5,False
C03322,11,True
C03323,23,True
C03324,13,True
C03325,9,False
C03326,17,True
C03327,14,True
C03328,24,True
C03329,10,False
C03330,13,True
C03331,6,False
C03332,16,True
C03333,5,False
C03334,12,True
C03335,7,False
C03336,11,True
C03337,20,True
C03338,12,True
C03339,9,False
C03340,5,False
C03341,18,True
C03342,23,True
C03343,4,False
C03344,6,False
C03345,1,False
C03346,15,True
C03347,7,False
C03348,17,True
C03349,6,False
C03350,2,False
C03351,20,True
C03352,2,False
C03353,50,True
C03354,3,False
C03355,45,True
C03356,43,True
C03357,26,True
C03358,23,True
C03359,11,True
C03360,10,False
C03361,32,True
C03362,11,True
C03363,16,True
C03364,3,False
C03365,7,False
C03366,17,True
C03367,8,False
C03368,3,False
C03369,33,True
C03370,4,False
C03371,6,False
C03372,33,True
C03373,10,False
C03374,2,False
C03375,16,True
C03376,6,False
C03377,39,True
C03378,11,True
C03379,3,False
C03380,26,True
C03381,45,True
C03382,5,False
C03383,13,True
C03384,8,False
C03385,30,True
C03386,6,False
C03387,18,True
C03388,12,True
C03389,39,True
C03390,11,True
C03391,36,True
C03392,17,True
C03393,22,True
C03394,23,True
C03395,25,True
C03396,11,True
C03397,18,True
C03398,27,True
C03399,16,True
C03400,16,True
C03401,1,False
C03402,25,True
C03403,2,False
C03404,2,False
C03405,9,False
C03406,23,True
C03407,2,False
C03408,12,True
C03409,26,True
C03410,8,False
C03411,10,False
C03412,10,False
C03413,38,True
C03414,12,True
C03415,10,False
C03416,20,True
C03417,17,True
C03418,12,True
C03419,3,False
C03420,3,False
C03421,25,True
C03422,16,True
C03423,10,False
C03424,3,False
C03425,26,True
C03426,13,True
C03427,5,False
C03428,3,False
C03429,8,False
C03430,26,True
C03431,13,True
C03432,9,False
C03433,1,False
C03434,19,True
C03435,4,False
C03436,8,False
C03437,13,True
C03438,11,True
C03439,2,False
C03440,9,False
C03441,10,False
C03442,16,True
C03443,32,True
C03444,11,True
C03445,7,False
C03446,27,True
C03447,8,False
C03448,29,True
C03449,3,False
C03450,10,False
C03451,1,False
C03452,1,False
C03453,7,False
C03454,14,True
C03455,14,True
C03456,6,False
C03457,12,True
C03458,6,False
C03459,34,True
C03460,12,True
C03461,9,False
C03462,7,False
C03463,30,True
C03464,4,False
C03465,15,True
C03466,4,False
C03467,3,False
C03468,23,True
C03469,8,False
C03470,13,True
C03471,5,False
C03472,7,False
C03473,19,True
C03474,1,False
C03475,17,True
C03476,45,True
C03477,31,True
C03478,7,False
C03479,2,False
C03480,9,False
C03481,12,True
C03482,29,True
C03483,3,False
C03484,3,False
C03485,19,True
C03486,10,False
C03487,8,False
C03488,1,False
C03489,12,True
C03490,22,True
C03491,16,True
C03492,11,True
C03493,5,False
C03494,12,True
C03495,13,True
C03496,33,True
C03497,4,False
C03498,10,False
C03499,39,True
C03500,3,False
C03501,27,True
C03502,8,False
C03503,7,False
C03504,60,True
C03505,29,True
C03506,12,True
C03507,7,False
C03508,6,False
C03509,11,True
C03510,21,True
C03511,8,False
C03512,54,True
C03513,6,False
C03514,15,True
C03515,10,False
C03516,8,False
C03517,2,False
C03518,16,True
C03519,4,False
C03520,4,False
C03521,19,True
C03522,3,False
C03523,19,True
C03524,39,True
C03525,9,False
C03526,10,False
C03527,21,True
C03528,9,False
C03529,12,True
C03530,1,False
C03531,3,False
C03532,10,False
C03533,11,True
C03534,16,True
C03535,6,False
C03536,31,True
C03537,23,True
C03538,9,False
C03539,7,False
C03540,14,True
C03541,11,True
C03542,9,False
C03543,3,False
C03544,38,True
C03545,25,True
C03546,6,False
C03547,17,True
C03548,12,True
C03549,7,False
C03550,5,False
C03551,4,False
C03552,6,False
C03553,46,True
C03554,13,True
C03555,16,True
C03556,5,False
C03557,8,False
C03558,4,False
C03559,11,True
C03560,9,False
C03561,6,False
C03562,7,False
C03563,8,False
C03564,16,True
C03565,24,True
C03566,5,False
C03567,8,False
C03568,16,True
C03569,19,True
C03570,6,False
C03571,12,True
C03572,15,True
C03573,7,False
C03574,23,True
C03575,5,False
C03576,9,False
C03577,20,True
C03578,24,True
C03579,8,False
C03580,22,True
C03581,10,False
C03582,3,False
C03583,9,False
C03584,8,False
C03585,4,False
C03586,10,False
C03587,41,True
C03588,46,True
C03589,2,False
C03590,10,False
C03591,6,False
C03592,14,True
C03593,8,False
C03594,17,True
C03595,2,False
C03596,7,False
C03597,40,True
C03598,31,True
C03599,10,False
C03600,7,False
C03601,14,True
C03602,10,False
C03603,19,True
C03604,8,False
C03605,46,True
C03606,17,True
C03607,21,True
C03608,29,True
C03609,5,False
C03610,2,False
C03611,10,False
C03612,16,True
C03613,31,True
C03614,5,False
C03615,4,False
C03616,5,False
C03617,18,True
C03618,3,False
C03619,2,False
C03620,11,True
C03621,8,False
C03622,9,False
C03623,5,False
C03624,16,True
C03625,28,True
C03626,3,False
C03627,16,True
C03628,13,True
C03629,3,False
C03630,4,False
C03631,12,True
C03632,3,False
C03633,41,True
C03634,37,True
C03635,15,True
C03636,23,True
C03637,11,True
C03638,8,False
C03639,42,True
C03640,21,True
C03641,6,False
C03642,16,True
C03643,25,True
C03644,11,True
C03645,7,False
C03646,18,True
C03647,15,True
C03648,34,True
C03649,11,True
C03650,13,True
C03651,15,True
C03652,37,True
C03653,33,True
C03654,5,False
C03655,5,False
C03656,3,False
C03657,5,False
C03658,2,False
C03659,4,False
C03660,64,True
C03661,45,True
C03662,30,True
C03663,5,False
C03664,9,False
C03665,6,False
C03666,34,True
C03667,8,False
C03668,14,True
C03669,39,True
C03670,3,False
C03671,21,True
C03672,14,True
C03673,40,True
C03674,14,True
C03675,9,False
C03676,13,True
C03677,16,True
C03678,3,False
C03679,18,True
C03680,6,False
C03681,3,False
C03682,24,True
C03683,25,True
C03684,5,False
C03685,9,False
C03686,35,True
C03687,10,False
C03688,3,False
C03689,4,False
C03690,31,True
C03691,14,True
C03692,16,True
C03693,6,False
C03694,14,True
C03695,11,True
C03696,3,False
C03697,9,False
C03698,15,True
C03699,14,True
C03700,3,False
C03701,4,False
C03702,1,False
C03703,12,True
C03704,44,True
C03705,7,False
C03706,20,True
C03707,31,True
C03708,23,True
C03709,17,True
C03710,29,True
C03711,5,False
C03712,4,False
C03713,8,False
C03714,9,False
C03715,15,True
C03716,37,True
C03717,11,True
C03718,14,True
C03719,16,True
C03720,7,False
C03721,5,False
C03722,14,True
C03723,6,False
C03724,9,False
C03725,38,True
C03726,14,True
C03727,30,True
C03728,7,False
C03729,5,False
C03730,17,True
C03731,25,True
C03732,20,True
C03733,8,False
C03734,3,False
C03735,28,True
C03736,12,True
C03737,14,True
C03738,19,True
C03739,30,True
C03740,7,False
C03741,23,True
C03742,26,True
C03743,4,False
C03744,6,False
C03745,2,False
C03746,7,False
C03747,29,True
C03748,28,True
C03749,8,False
C03750,25,True
C03751,12,True
C03752,33,True
C03753,10,False
C03754,13,True
C03755,3,False
C03756,8,False
C03757,15,True
C03758,5,False
C03759,6,False
C03760,23,True
C03761,2,False
C03762,12,True
C03763,6,False
C03764,6,False
C03765,1,False
C03766,30,True
C03767,11,True
C03768,31,True
C03769,14,True
C03770,2,False
C03771,11,True
C03772,21,True
C03773,9,False
C03774,23,True
C03775,17,True
C03776,6,False
C03777,4,False
C03778,19,True
C03779,2,False
C03780,35,True
C03781,24,True
C03782,10,False
C03783,18,True
C03784,16,True
C03785,23,True
C03786,10,False
C03787,11,True
C03788,13,True
C03789,9,False
C03790,9,False
C03791,26,True
C03792,5,False
C03793,5,False
C03794,39,True
C03795,4,False
C03796,6,False
C03797,8,False
C03798,11,True
C03799,17,True
C03800,5,False
C03801,32,True
C03802,2,False
C03803,2,False
C03804,13,True
C03805,7,False
C03806,3,False
C03807,14,True
C03808,17,True
C03809,32,True
C03810,12,True
C03811,4,False
C03812,4,False
C03813,10,False
C03814,13,True
C03815,3,False
C03816,19,True
C03817,7,False
C03818,6,False
C03819,4,False
C03820,3,False
C03821,33,True
C03822,11,True
C03823,5,False
C03824,7,False
C03825,2,False
C03826,13,True
C03827,1,False
C03828,9,False
C03829,9,False
C03830,37,True
C03831,7,False
C03832,10,False
C03833,17,True
C03834,6,False
C03835,10,False
C03836,11,True
C03837,3,False
C03838,6,False
C03839,44,True
C03840,5,False
C03841,35,True
C03842,8,False
C03843,6,False
C03844,13,True
C03845,9,False
C03846,11,True
C03847,2,False
C03848,8,False
C03849,9,False
C03850,31,True
C03851,30,True
C03852,4,False
C03853,15,True
C03854,7,False
C03855,36,True
C03856,6,False
C03857,6,False
C03858,19,True
C03859,10,False
C03860,11,True
C03861,9,False
C03862,28,True
C03863,36,True
C03864,6,False
C03865,5,False
C03866,46,True
C03867,11,True
C03868,15,True
C03869,20,True
C03870,12,True
C03871,5,False
C03872,31,True
C03873,2,False
C03874,15,True
C03875,9,False
C03876,19,True
C03877,10,False
C03878,4,False
C03879,3,False
C03880,8,False
C03881,24,True
C03882,10,False
C03883,4,False
C03884,17,True
C03885,10,False
C03886,37,True
C03887,20,True
C03888,21,True
C03889,4,False
C03890,31,True
C03891,6,False
C03892,37,True
C03893,26,True
C03894,11,True
C03895,16,True
C03896,26,True
C03897,12,True
C03898,6,False
C03899,19,True
C03900,5,False
C03901,37,True
C03902,3,False
C03903,3,False
C03904,7,False
C03905,19,True
C03906,1,False
C03907,37,True
C03908,4,False
C03909,5,False
C03910,6,False
C03911,9,False
C03912,21,True
C03913,4,False
C03914,37,True
C03915,5,False
C03916,9,False
C03917,12,True
C03918,30,True
C03919,7,False
C03920,4,False
C03921,15,True
C03922,4,False
C03923,11,True
C03924,20,True
C03925,8,False
C03926,10,False
C03927,22,True
C03928,16,True
C03929,11,True
C03930,8,False
C03931,6,False
C03932,15,True
C03933,9,False
C03934,5,False
C03935,12,True
C03936,17,True
C03937,16,True
C03938,24,True
C03939,25,True
C03940,34,True
C03941,16,True
C03942,3,False
C03943,3,False
C03944,3,False
C03945,4,False
C03946,14,True
C03947,19,True
C03948,5,False
C03949,3,False
C03950,7,False
C03951,19,True
C03952,12,True
C03953,7,False
C03954,12,True
C03955,11,True
C03956,20,True
C03957,24,True
C03958,16,True
C03959,1,False
C03960,16,True
C03961,8,False
C03962,2,False
C03963,9,False
C03964,2,False
C03965,2,False
C03966,17,True
C03967,11,True
C03968,35,True
C03969,11,True
C03970,10,False
C03971,15,True
C03972,8,False
C03973,39,True
C03974,5,False
C03975,12,True
C03976,44,True
C03977,16,True
C03978,42,True
C03979,4,False
C03980,4,False
C03981,3,False
C03982,23,True
C03983,6,False
C03984,22,True
C03985,4,False
C03986,26,True
C03987,20,True
C03988,11,True
C03989,6,False
C03990,15,True
C03991,10,False
C03992,13,True
C03993,6,False
C03994,16,True
C03995,7,False
C03996,15,True
C03997,1,False
C03998,6,False
C03999,26,True
C04000,28,True
C04001,12,True
C04002,14,True
C04003,4,False
C04004,18,True
C04005,6,False
C04006,7,False
C04007,29,True
C04008,13,True
C04009,19,True
C04010,21,True
C04011,4,False
C04012,32,True
C04013,26,True
C04014,6,False
C04015,5,False
C04016,9,False
C04017,9,False
C04018,26,True
C04019,21,True
C04020,20,True
C04021,9,False
C04022,14,True
C04023,11,True
C04024,26,True
C04025,27,True
C04026,25,True
C04027,1,False
C04028,16,True
C04029,13,True
C04030,19,True
C04031,26,True
C04032,2,False
C04033,23,True
C04034,25,True
C04035,9,False
C04036,14,True
C04037,22,True
C04038,20,True
C04039,3,False
C04040,21,True
C04041,2,False
C04042,12,True
C04043,7,False
C04044,13,True
C04045,13,True
C04046,14,True
C04047,25,True
C04048,26,True
C04049,8,False
C04050,8,False
C04051,3,False
C04052,22,True
C04053,10,False
C04054,23,True
C04055,7,False
C04056,17,True
C04057,7,False
C04058,3,False
C04059,3,False
C04060,5,False
C04061,28,True
C04062,29,True
C04063,27,True
C04064,7,False
C04065,36,True
C04066,8,False
C04067,17,True
C04068,36,True
C04069,28,True
C04070,21,True
C04071,20,True
C04072,2,False
C04073,22,True
C04074,21,True
C04075,17,True
C04076,35,True
C04077,8,False
C04078,9,False
C04079,12,True
C04080,3,False
C04081,9,False
C04082,9,False
C04083,7,False
C04084,4,False
C04085,15,True
C04086,12,True
C04087,10,False
C04088,6,False
C04089,26,True
C04090,20,True
C04091,9,False
C04092,24,True
C04093,8,False
C04094,17,True
C04095,33,True
C04096,24,True
C04097,16,True
C04098,17,True
C04099,22,True
C04100,6,False
C04101,21,True
C04102,7,False
C04103,11,True
C04104,4,False
C04105,10,False
C04106,6,False
C04107,20,True
C04108,4,False
C04109,9,False
C04110,13,True
C04111,9,False
C04112,20,True
C04113,42,True
C04114,14,True
C04115,8,False
C04116,1,False
C04117,3,False
C04118,9,False
C04119,43,True
C04120,4,False
C04121,4,False
C04122,10,False
C04123,35,True
C04124,9,False
C04125,5,False
C04126,7,False
C04127,5,False
C04128,3,False
C04129,6,False
C04130,6,False
C04131,13,True
C04132,12,True
C04133,19,True
C04134,10,False
C04135,43,True
C04136,20,True
C04137,13,True
C04138,12,True
C04139,7,False
C04140,4,False
C04141,5,False
C04142,20,True
C04143,7,False
C04144,4,False
C04145,6,False
C04146,6,False
C04147,8,False
C04148,13,True
C04149,36,True
C04150,10,False
C04151,6,False
C04152,4,False
C04153,2,False
C04154,23,True
C04155,9,False
C04156,17,True
C04157,10,False
C04158,10,False
C04159,21,True
C04160,6,False
C04161,25,True
C04162,7,False
C04163,10,False
C04164,35,True
C04165,9,False
C04166,7,False
C04167,1,False
C04168,5,False
C04169,20,True
C04170,5,False
C04171,14,True
C04172,8,False
C04173,40,True
C04174,3,False
C04175,14,True
C04176,17,True
C04177,28,True
C04178,19,True
C04179,26,True
C04180,12,True
C04181,7,False
C04182,35,True
C04183,26,True
C04184,21,True
C04185,5,False
C04186,18,True
C04187,30,True
C04188,26,True
C04189,8,False
C04190,4,False
C04191,13,True
C04192,11,True
C04193,12,True
C04194,14,True
C04195,7,False
C04196,9,False
C04197,1,False
C04198,17,True
C04199,3,False
C04200,23,True
C04201,2,False
C04202,7,False
C04203,18,True
C04204,5,False
C04205,14,True
C04206,6,False
C04207,10,False
C04208,10,False
C04209,18,True
C04210,17,True
C04211,19,True
C04212,41,True
C04213,20,True
C04214,15,True
C04215,23,True
C04216,17,True
C04217,22,True
C04218,18,True
C04219,19,True
C04220,1,False
C04221,30,True
C04222,32,True
C04223,37,True
C04224,11,True
C04225,8,False
C04226,9,False
C04227,6,False
C04228,12,True
C04229,3,False
C04230,14,True
C04231,26,True
C04232,14,True
C04233,12,True
C04234,9,False
C04235,12,True
C04236,8,False
C04237,19,True
C04238,8,False
C04239,31,True
C04240,16,True
C04241,32,True
C04242,23,True
C04243,55,True
C04244,9,False
C04245,18,True
C04246,12,True
C04247,2,False
C04248,1,False
C04249,11,True
C04250,23,True
C04251,25,True
C04252,6,False
C04253,12,True
C04254,11,True
C04255,3,False
C04256,18,True
C04257,4,False
C04258,31,True
C04259,5,False
C04260,22,True
C04261,26,True
C04262,28,True
C04263,6,False
C04264,16,True
C04265,16,True
C04266,28,True
C04267,19,True
C04268,4,False
C04269,9,False
C04270,2,False
C04271,24,True
C04272,8,False
C04273,13,True
C04274,11,True
C04275,15,True
C04276,3,False
C04277,7,False
C04278,17,True
C04279,8,False
C04280,21,True
C04281,4,False
C04282,7,False
C04283,29,True
C04284,10,False
C04285,5,False
C04286,3,False
C04287,17,True
C04288,22,True
C04289,10,False
C04290,6,False
C04291,3,False
C04292,30,True
C04293,7,False
C04294,11,True
C04295,6,False
C04296,14,True
C04297,4,False
C04298,4,False
C04299,41,True
C04300,17,True
C04301,2,False
C04302,29,True
C04303,2,False
C04304,23,True
C04305,5,False
C04306,9,False
C04307,6,False
C04308,2,False
C04309,5,False
C04310,36,True
C04311,13,True
C04312,15,True
C04313,14,True
C04314,19,True
C04315,30,True
C04316,26,True
C04317,28,True
C04318,7,False
C04319,11,True
C04320,35,True
C04321,12,True
C04322,23,True
C04323,26,True
C04324,41,True
C04325,23,True
C04326,11,True
C04327,5,False
C04328,13,True
C04329,1,False
C04330,2,False
C04331,5,False
C04332,16,True
C04333,28,True
C04334,15,True
C04335,7,False
C04336,3,False
C04337,1,False
C04338,12,True
C04339,20,True
C04340,17,True
C04341,29,True
C04342,3,False
C04343,26,True
C04344,3,False
C04345,3,False
C04346,10,False
C04347,11,True
C04348,9,False
C04349,6,False
C04350,7,False
C04351,52,True
C04352,25,True
C04353,12,True
C04354,26,True
C04355,8,False
C04356,12,True
C04357,4,False
C04358,18,True
C04359,3,False
C04360,21,True
C04361,30,True
C04362,47,True
C04363,11,True
C04364,5,False
C04365,22,True
C04366,6,False
C04367,5,False
C04368,7,False
C04369,25,True
C04370,5,False
C04371,11,True
C04372,6,False
C04373,23,True
C04374,14,True
C04375,18,True
C04376,9,False
C04377,31,True
C04378,20,True
C04379,17,True
C04380,22,True
C04381,7,False
C04382,24,True
C04383,6,False
C04384,29,True
C04385,22,True
C04386,5,False
C04387,13,True
C04388,6,False
C04389,29,True
C04390,15,True
C04391,24,True
C04392,4,False
C04393,8,False
C04394,7,False
C04395,23,True
C04396,14,True
C04397,17,True
C04398,8,False
C04399,7,False
C04400,9,False
C04401,5,False
C04402,37,True
C04403,5,False
C04404,7,False
C04405,9,False
C04406,20,True
C04407,12,True
C04408,38,True
C04409,18,True
C04410,41,True
C04411,5,False
C04412,28,True
C04413,35,True
C04414,9,False
C04415,11,True
C04416,1,False
C04417,2,False
C04418,4,False
C04419,4,False
C04420,5,False
C04421,15,True
C04422,4,False
C04423,21,True
C04424,13,True
C04425,8,False
C04426,26,True
C04427,15,True
C04428,31,True
C04429,10,False
C04430,7,False
C04431,2,False
C04432,26,True
C04433,4,False
C04434,7,False
C04435,5,False
C04436,7,False
C04437,5,False
C04438,6,False
C04439,14,True
C04440,1,False
C04441,25,True
C04442,1,False
C04443,12,True
C04444,31,True
C04445,12,True
C04446,9,False
C04447,15,True
C04448,36,True
C04449,26,True
C04450,13,True
C04451,10,False
C04452,7,False
C04453,8,False
C04454,11,True
C04455,6,False
C04456,22,True
C04457,11,True
C04458,12,True
C04459,6,False
C04460,10,False
C04461,10,False
C04462,9,False
C04463,5,False
C04464,27,True
C04465,11,True
C04466,4,False
C04467,22,True
C04468,9,False
C04469,3,False
C04470,30,True
C04471,11,True
C04472,3,False
C04473,21,True
C04474,10,False
C04475,43,True
C04476,5,False
C04477,38,True
C04478,35,True
C04479,5,False
C04480,11,True
C04481,10,False
C04482,1,False
C04483,14,True
C04484,6,False
C04485,4,False
C04486,4,False
C04487,3,False
C04488,2,False
C04489,16,True
C04490,45,True
C04491,40,True
C04492,5,False
C04493,8,False
C04494,27,True
C04495,7,False
C04496,5,False
C04497,42,True
C04498,35,True
C04499,13,True
C04500,4,False
C04501,23,True
C04502,4,False
C04503,36,True
C04504,7,False
C04505,22,True
C04506,3,False
C04507,8,False
C04508,2,False
C04509,4,False
C04510,17,True
C04511,33,True
C04512,4,False
C04513,8,False
C04514,11,True
C04515,29,True
C04516,7,False
C04517,5,False
C04518,47,True
C04519,10,False
C04520,27,True
C04521,30,True
C04522,8,False
C04523,7,False
C04524,15,True
C04525,16,True
C04526,16,True
C04527,20,True
C04528,3,False
C04529,4,False
C04530,4,False
C04531,9,False
C04532,1,False
C04533,3,False
C04534,8,False
C04535,7,False
C04536,26,True
C04537,2,False
C04538,15,True
C04539,15,True
C04540,2,False
C04541,31,True
C04542,12,True
C04543,1,False
C04544,19,True
C04545,12,True
C04546,5,False
C04547,2,False
C04548,3,False
C04549,13,True
C04550,10,False
C04551,15,True
C04552,7,False
C04553,2,False
C04554,7,False
C04555,5,False
C04556,18,True
C04557,2,False
C04558,22,True
C04559,3,False
C04560,1,False
C04561,4,False
C04562,4,False
C04563,13,True
C04564,19,True
C04565,13,True
C04566,27,True
C04567,28,True
C04568,15,True
C04569,10,False
C04570,10,False
C04571,9,False
C04572,14,True
C04573,6,False
C04574,4,False
C04575,34,True
C04576,32,True
C04577,1,False
C04578,7,False
C04579,2,False
C04580,8,False
C04581,55,True
C04582,5,False
C04583,3,False
C04584,26,True
C04585,13,True
C04586,22,True
C04587,28,True
C04588,19,True
C04589,35,True
C04590,8,False
C04591,15,True
C04592,12,True
C04593,19,True
C04594,35,True
C04595,29,True
C04596,28,True
C04597,13,True
C04598,9,False
C04599,8,False
C04600,8,False
C04601,37,True
C04602,52,True
C04603,13,True
C04604,15,True
C04605,40,True
C04606,3,False
C04607,12,True
C04608,36,True
C04609,4,False
C04610,9,False
C04611,3,False
C04612,6,False
C04613,5,False
C04614,8,False
C04615,11,True
C04616,21,True
C04617,18,True
C04618,9,False
C04619,11,True
C04620,3,False
C04621,5,False
C04622,20,True
C04623,33,True
C04624,14,True
C04625,9,False
C04626,6,False
C04627,10,False
C04628,4,False
C04629,4,False
C04630,30,True
C04631,13,True
C04632,4,False
C04633,7,False
C04634,5,False
C04635,11,True
C04636,19,True
C04637,7,False
C04638,8,False
C04639,3,False
C04640,20,True
C04641,5,False
C04642,12,True
